time_to_zero,rf_area,condition,stimulus,.
NA,15600.8987,WT,mesopic,
0.2691,10483.7979,WT,mesopic,
NA,24254.6492,WT,mesopic,
NA,23912.64758,WT,mesopic,
0.2764,13271.77188,WT,mesopic,
0.2479,8390.448151,WT,mesopic,
0.2366,18026.5563,WT,mesopic,
0.1955,3830.848092,WT,mesopic,
0.226,12425.52316,WT,mesopic,
NA,19574.59638,WT,mesopic,
0.2724,20368.27112,WT,mesopic,
0.2545,19743.54012,WT,mesopic,
0.2565,23032.0431,WT,mesopic,
0.3208,13648.76308,WT,mesopic,
NA,44491.90497,WT,mesopic,
NA,36618.57717,WT,mesopic,
0.2399,14667.85197,WT,mesopic,
0.2386,23087.21507,WT,mesopic,
0.2492,23123.54225,WT,mesopic,
0.2406,22331.59527,WT,mesopic,
0.2625,23865.61559,WT,mesopic,
0.4713,14999.06255,WT,mesopic,
NA,31893.20743,WT,mesopic,
NA,34297.38082,WT,mesopic,
NA,24043.2827,WT,mesopic,
NA,36450.70315,WT,mesopic,
NA,26625.60942,WT,mesopic,
NA,22298.36598,WT,mesopic,
NA,27496.00969,WT,mesopic,
NA,24430.88571,WT,mesopic,
NA,18347.64249,WT,mesopic,
NA,2301.656214,2M,mesopic,
0.5428,2992.82333,2M,mesopic,
0.2943,5865.352682,2M,mesopic,
0.3042,16347.46997,2M,mesopic,
0.2664,7823.187209,2M,mesopic,
0.3977,9091.189628,2M,mesopic,
0.5428,10343.39941,2M,mesopic,
0.3645,5528.881925,2M,mesopic,
0.3957,58879.52104,2M,mesopic,
0.3877,29658.58658,2M,mesopic,
0.3725,29957.52084,2M,mesopic,
0.4182,16662.27298,2M,mesopic,
0.4819,12643.37412,2M,mesopic,
0.3155,5747.731221,2M,mesopic,
0.3804,10801.41546,2M,mesopic,
0.5998343,11364.40019,2M,mesopic,
0.5568,10532.81031,2M,mesopic,
0.3844,5626.806859,2M,mesopic,
0.3493,7285.089408,2M,mesopic,
0.5269,7995.480816,2M,mesopic,
0.603811102,7305.479201,2M,mesopic,
0.5382,12837.50196,2M,mesopic,
0.2837,5815.509075,2M,mesopic,
0.3698,15033.11463,2M,mesopic,
0.3168,4743.792114,2M,mesopic,
0.3798,14487.49341,2M,mesopic,
0.4381,14516.65,2M,mesopic,
0.4381,12456.01921,2M,mesopic,
0.4686,51479.34435,2M,mesopic,
0.5329,7872.692062,2M,mesopic,
0.3606,14336.5922,2M,mesopic,
0.576,10494.13135,2M,mesopic,
0.4547,6292.270546,2M,mesopic,
0.3831,11653.31513,2M,mesopic,
0.4394,4667.765486,2M,mesopic,
0.2863,9416.159724,2M,mesopic,
0.4222,26069.83262,2M,mesopic,
0.342,20111.66033,2M,mesopic,
0.3228,17012.38414,2M,mesopic,
0.3751,6862.059885,2M,mesopic,
0.3095,7253.208414,2M,mesopic,
0.4143,19781.85603,2M,mesopic,
0.336,16790.12008,2M,mesopic,
0.4116,12845.01516,2M,mesopic,
0.3387,9083.349428,2M,mesopic,
0.2863,5734.910622,2M,mesopic,
0.462,8323.267774,2M,mesopic,
0.3493,15043.48235,2M,mesopic,
0.3334,9286.885574,2M,mesopic,
0.3215,11246.07224,2M,mesopic,
0.3824,14407.95922,2M,mesopic,
0.4056,6797.269231,2M,mesopic,
0.3572,7073.645573,2M,mesopic,
0.336,5826.577754,2M,mesopic,
0.342,8505.649327,2M,mesopic,
0.399,9637.476074,2M,mesopic,
0.4315,8770.99289,2M,mesopic,
0.4182,6350.872422,2M,mesopic,
0.3824,5756.919751,2M,mesopic,
0.3997,7378.642541,2M,mesopic,
0.3281,19143.03767,2M,mesopic,
0.3148,15350.87922,2M,mesopic,
0.2903,6013.638814,2M,mesopic,
0.2824,7049.114701,2M,mesopic,
0.2949,14542.28058,2M,mesopic,
0.2704,7251.91098,2M,mesopic,
0.3592,14469.93081,2M,mesopic,
0.344,12938.67498,2M,mesopic,
0.3294,6500.979927,2M,mesopic,
0.3506,17202.45323,2M,mesopic,
0.3075,19599.52568,2M,mesopic,
0.3334,15361.09353,2M,mesopic,
0.3387,15436.95033,2M,mesopic,
0.3314,17774.24708,2M,mesopic,
0.348,10559.94979,2M,mesopic,
0.46,22452.78636,2M,mesopic,
0.342,12207.45762,2M,mesopic,
0.5541,28762.75772,2M,mesopic,
0.4249,26400.83639,2M,mesopic,
0.2757,12307.03391,2M,mesopic,
0.3559,10442.21592,2M,mesopic,
0.3877,7105.36776,2M,mesopic,
0.4911,12238.55146,2M,mesopic,
0.291,27524.07253,2M,mesopic,
0.3321,47440.3709,2M,mesopic,
0.3453,36497.9784,2M,mesopic,
0.2572,4957.03005,2M,mesopic,
0.2751,9512.805621,2M,mesopic,
0.3228,5184.611162,2M,mesopic,
0.4196,5844.534559,2M,mesopic,
0.3606,7281.532117,2M,mesopic,
0.338,30020.847,2M,mesopic,
0.4149,23051.50329,2M,mesopic,
0.287,28154.28569,2M,mesopic,
0.2883,18023.96164,2M,mesopic,
0.3367,8256.253213,2M,mesopic,
0.2452,23083.27863,2M,mesopic,
0.3897,6416.274791,2M,mesopic,
0.3639,8953.331562,2M,mesopic,
0.3407,29642.6469,2M,mesopic,
0.3705,13722.28979,2M,mesopic,
0.2936,36467.78986,2M,mesopic,
0.3314,20097.51821,2M,mesopic,
0.2983,33739.25075,2M,mesopic,
0.2936,22507.93963,2M,mesopic,
0.291,18843.38793,2M,mesopic,
0.2824,19347.73999,2M,mesopic,
0.2625,7632.04667,2M,mesopic,
0.3553,12189.14302,2M,mesopic,
0.3473,45324.20965,2M,mesopic,
0.2658,56761.93246,2M,mesopic,
0.3175,35024.88862,2M,mesopic,
0.2346,20359.75266,2M,mesopic,
0.3944,9427.780213,2M,mesopic,
0.3639,7797.934755,2M,mesopic,
0.3526,27664.91718,2M,mesopic,
0.4845,16434.6589,2M,mesopic,
0.610439105,20971.87164,2M,mesopic,
0.607125104,17803.8094,2M,mesopic,
0.3195,30435.81696,2M,mesopic,
0.2472,27779.03309,2M,mesopic,
0.2837,29761.28221,2M,mesopic,
0.458,16262.34713,2M,mesopic,
0.2598,31783.19533,2M,mesopic,
0.2592,34835.66636,2M,mesopic,
0.397,9801.47715,2M,mesopic,
0.2678,21250.65676,2M,mesopic,
0.3268,52327.23478,2M,mesopic,
0.4156,25510.42985,2M,mesopic,
0.3765,26502.20573,2M,mesopic,
0.3427,40393.56497,2M,mesopic,
0.3977,26022.22629,2M,mesopic,
0.3148,6624.278886,2M,mesopic,
0.5402,28865.89874,2M,mesopic,
0.3964,12969.18602,2M,mesopic,
0.3798,31904.66578,2M,mesopic,
0.393,31462.62827,2M,mesopic,
0.4169,7762.684813,2M,mesopic,
0.2857,41980.07479,2M,mesopic,
0.3135,454229.9755,2M,mesopic,
0.4567,24056.32902,2M,mesopic,
0.2757,72968.32375,2M,mesopic,
0.5879,8170.149418,2M,mesopic,
0.617067109,7513.097177,2M,mesopic,
NA,17984.35066,2M,mesopic,
0.671416736,16582.66793,2M,mesopic,
0.2671,28508.15559,2M,mesopic,
0.4176,13984.84966,2M,mesopic,
0.2757,67476.73783,2M,mesopic,
0.4507,10162.64377,2M,mesopic,
0.3056,13341.05616,2M,mesopic,
0.3148,22962.38645,2M,mesopic,
0.2717,31056.14413,2M,mesopic,
0.3983,20431.92315,2M,mesopic,
0.4235,9472.17145,2M,mesopic,
0.3698,5483.976846,2M,mesopic,
0.4003,33881.39569,2M,mesopic,
0.4408,41897.57929,2M,mesopic,
0.4547,19412.07414,2M,mesopic,
0.4514,19320.94015,2M,mesopic,
0.3732,10317.75724,2M,mesopic,
0.4182,13363.21615,2M,mesopic,
0.3698,17605.33607,2M,mesopic,
0.4547,17295.07536,2M,mesopic,
0.4606,15077.04547,2M,mesopic,
0.4063,22229.98035,2M,mesopic,
0.3685,27031.01597,2M,mesopic,
0.4143,22415.65241,2M,mesopic,
0.3891,37161.65437,2M,mesopic,
0.2227,32469.84441,2M,mesopic,
0.2704,31461.47697,2M,mesopic,
0.224,35614.01483,2M,mesopic,
0.3334,47360.68996,2M,mesopic,
0.2963,30419.98406,2M,mesopic,
0.2578,19433.71703,2M,mesopic,
0.3758,28076.6767,2M,mesopic,
0.3983,8830.814349,2M,mesopic,
0.3215,49204.93615,2M,mesopic,
0.2983,41925.66037,2M,mesopic,
0.3347,26559.38235,2M,mesopic,
0.2512,30352.75221,2M,mesopic,
0.3029,28203.41394,2M,mesopic,
0.3659,43211.63162,2M,mesopic,
0.3314,7335.204222,2M,mesopic,
0.3712,17485.41894,2M,mesopic,
0.289,27223.57695,2M,mesopic,
0.2545,15329.64923,2M,mesopic,
0.281,25995.6389,2M,mesopic,
0.2737,22661.85069,2M,mesopic,
0.3453,14964.61948,2M,mesopic,
0.2817,27855.32078,2M,mesopic,
0.2903,11887.98636,2M,mesopic,
0.3725,24997.846,2M,mesopic,
0.3473,11647.62555,2M,mesopic,
0.4162,8203.682776,2M,mesopic,
0.3374,38656.46716,2M,mesopic,
0.4414,23494.59492,2M,mesopic,
0.2956,30038.45629,2M,mesopic,
0.2625,20924.75854,2M,mesopic,
0.2684,21101.90662,2M,mesopic,
0.4109,7900.53874,2M,mesopic,
0.3029,30758.47722,2M,mesopic,
0.4123,7309.486381,2M,mesopic,
0.4003,27276.69772,2M,mesopic,
0.2505,41053.26296,2M,mesopic,
0.2996,20990.42018,2M,mesopic,
0.4003,33216.88057,2M,mesopic,
0.3307,16107.51886,2M,mesopic,
0.4089,25606.81472,2M,mesopic,
0.3738,20752.54956,2M,mesopic,
0.3639,31055.81792,2M,mesopic,
0.3738,17029.52194,2M,mesopic,
0.4852,5392.49772,2M,mesopic,
0.3798,5445.224389,2M,mesopic,
0.338,39708.16866,2M,mesopic,
0.2684,39422.99012,2M,mesopic,
0.3718,5276.635344,2M,mesopic,
0.2552,44619.10809,2M,mesopic,
0.3453,15522.37952,2M,mesopic,
0.3486,14585.13705,2M,mesopic,
0.3559,30974.33518,2M,mesopic,
0.4249,6959.54655,2M,mesopic,
0.2413,45089.99563,2M,mesopic,
0.401,35940.83204,2M,mesopic,
0.2976,21403.1193,2M,mesopic,
0.3122,29004.09428,2M,mesopic,
0.3732,16966.03645,2M,mesopic,
0.346,38013.9845,2M,mesopic,
0.3652,25869.4947,2M,mesopic,
0.5216,4243.383236,2M,mesopic,
0.3056,22875.60727,2M,mesopic,
0.4189,24531.3695,2M,mesopic,
0.3592,43130.58069,2M,mesopic,
0.4341,37918.88404,2M,mesopic,
0.2558,46923.93863,2M,mesopic,
0.462,8014.627298,2M,mesopic,
0.3977,36916.30035,2M,mesopic,
0.4958,22127.69489,2M,mesopic,
0.3241,22755.20316,2M,mesopic,
0.293,20954.01351,2M,mesopic,
0.293,23561.04362,2M,mesopic,
0.2399,33010.09729,2M,mesopic,
0.576,11376.96895,2M,mesopic,
0.5906,22859.34552,2M,mesopic,
0.5123,25621.78105,2M,mesopic,
0.2492,34094.74441,2M,mesopic,
0.4129,21373.81634,2M,mesopic,
0.5037,12618.26422,2M,mesopic,
0.2565,38204.92242,2M,mesopic,
0.3685,19910.80125,2M,mesopic,
0.2426,28750.61733,2M,mesopic,
0.3506,12916.82031,2M,mesopic,
0.3626,28676.51338,2M,mesopic,
0.3022,24028.23418,2M,mesopic,
0.613090307,12188.18206,2M,mesopic,
0.4109,31754.00632,2M,mesopic,
0.2366,28761.1908,2M,mesopic,
0.3738,25128.37193,2M,mesopic,
0.4036,26683.30636,2M,mesopic,
0.2459,28662.503,2M,mesopic,
0.3904,34400.42582,2M,mesopic,
0.2379,38654.94026,2M,mesopic,
0.4017,31724.9342,2M,mesopic,
0.3115,20123.55737,2M,mesopic,
0.4706,26811.62262,2M,mesopic,
0.2724,7769.711191,2M,mesopic,
0.3056,24475.60522,2M,mesopic,
0.3506,24732.84356,2M,mesopic,
0.5249,4801.846299,2M,mesopic,
0.2346,35640.70226,2M,mesopic,
0.2214,17277.50338,2M,mesopic,
0.3095,19851.76463,2M,mesopic,
0.2744,23684.72709,2M,mesopic,
0.3413,23913.02559,2M,mesopic,
0.2512,25283.1864,2M,mesopic,
0.3433,22747.01727,2M,mesopic,
0.2863,21118.89948,2M,mesopic,
0.2459,34969.32874,2M,mesopic,
0.3215,20192.80413,2M,mesopic,
0.2585,6305.446401,2M,mesopic,
0.3659,15118.73631,2M,mesopic,
0.4785,9919.594348,2M,mesopic,
0.3493,24502.83651,2M,mesopic,
0.3519,20900.41165,2M,mesopic,
0.3453,25492.65047,2M,mesopic,
0.5051,15111.08439,2M,mesopic,
0.2797,9328.871683,2M,mesopic,
0.3248,25323.85999,2M,mesopic,
0.3341,16920.13311,2M,mesopic,
0.4156,16803.40369,2M,mesopic,
0.3208,20091.81486,2M,mesopic,
0.2572,27561.90233,2M,mesopic,
0.3234,24617.21071,2M,mesopic,
0.2671,32507.10507,2M,mesopic,
0.2446,30734.09348,2M,mesopic,
0.3844,12220.77929,2M,mesopic,
0.407,21859.76147,2M,mesopic,
0.2512,37552.07962,2M,mesopic,
0.346,22785.16678,2M,mesopic,
0.4567,28076.57899,2M,mesopic,
0.2625,31448.47337,2M,mesopic,
0.3181,18014.87765,2M,mesopic,
0.4341,23926.50473,2M,mesopic,
0.3175,19255.08307,2M,mesopic,
0.3307,13344.64985,2M,mesopic,
0.4036,25309.71426,2M,mesopic,
0.407,20895.85447,2M,mesopic,
0.3307,19116.9802,2M,mesopic,
0.3785,23130.07481,2M,mesopic,
0.2578,32697.7846,2M,mesopic,
0.3904,22194.50466,2M,mesopic,
0.3851,32120.03028,2M,mesopic,
0.3215,13569.92427,2M,mesopic,
0.2545,30450.99202,2M,mesopic,
0.3791,17718.25655,2M,mesopic,
0.717149959,13327.63835,2M,mesopic,
0.4222,20318.23872,2M,mesopic,
0.3997,10753.76977,2M,mesopic,
0.3009,55562.16192,2M,mesopic,
0.2585,29173.19072,2M,mesopic,
0.2565,27638.51328,2M,mesopic,
0.4626,11490.11739,2M,mesopic,
0.5329,10510.20267,2M,mesopic,
0.285,69827.84453,2M,mesopic,
0.4129,11476.08136,2M,mesopic,
0.5687,15956.92041,2M,mesopic,
0.2658,39620.83433,2M,mesopic,
0.2452,30218.02588,2M,mesopic,
0.4096,27678.02057,2M,mesopic,
0.2744,41616.13555,2M,mesopic,
0.2691,30455.54553,2M,mesopic,
0.2631,24462.91727,2M,mesopic,
0.5713,16426.99459,2M,mesopic,
0.2903,67309.38866,2M,mesopic,
0.291,87820.77023,2M,mesopic,
NA,5711.184116,2M,mesopic,
0.4315,4065.905432,2M,mesopic,
0.2671,12110.02535,2M,mesopic,
0.3215,9728.04487,2M,mesopic,
0.2923,5908.115555,2M,mesopic,
0.3533,16002.75873,2M,mesopic,
0.4918,8171.882116,2M,mesopic,
0.3215,16566.68547,2M,mesopic,
0.4109,14391.64387,2M,mesopic,
0.5627,4337.8669,2M,mesopic,
NA,4983.825775,2M,mesopic,
NA,5496.634992,2M,mesopic,
0.5316,13259.78331,2M,mesopic,
0.5044,18658.52348,2M,mesopic,
0.4156,17945.85998,2M,mesopic,
0.2976,7505.650122,2M,mesopic,
0.2837,17076.988,2M,mesopic,
0.3665,26595.32613,2M,mesopic,
0.3725,6815.952847,2M,mesopic,
0.4467,7919.669439,2M,mesopic,
0.2698,18159.00313,2M,mesopic,
0.3619,26294.05326,2M,mesopic,
0.3016,16822.42069,2M,mesopic,
0.2949,7539.101695,2M,mesopic,
0.2777,9372.299938,2M,mesopic,
0.3917,13525.52794,2M,mesopic,
0.4931,13349.08937,2M,mesopic,
0.5919,5174.599187,2M,mesopic,
0.2784,5012.506906,2M,mesopic,
0.4335,9796.341004,2M,mesopic,
0.407,8663.188604,2M,mesopic,
0.61905551,4325.483688,2M,mesopic,
0.5183,12123.02436,2M,mesopic,
NA,1078.418539,2M,mesopic,
0.3957,9339.082415,2M,mesopic,
0.4693,4386.815401,2M,mesopic,
0.5402,8330.089208,2M,mesopic,
0.4951,7430.58396,2M,mesopic,
0.2578,9220.275218,2M,mesopic,
0.627671914,9781.063728,2M,mesopic,
0.3997,15729.69819,2M,mesopic,
0.5495,15635.66149,2M,mesopic,
0.601159901,5322.386631,2M,mesopic,
0.5919,10123.12114,2M,mesopic,
0.4196,31296.99502,2M,mesopic,
0.3354,10023.7669,2M,mesopic,
0.4182,26057.37154,2M,mesopic,
0.4262,27748.9211,2M,mesopic,
0.3718,12797.25996,2M,mesopic,
0.4785,20874.26491,2M,mesopic,
0.4288,26468.43868,2M,mesopic,
0.2631,11765.99363,2M,mesopic,
0.4693,17930.12836,2M,mesopic,
0.2638,9814.326369,2M,mesopic,
0.2751,26406.56937,2M,mesopic,
0.4103,13228.66616,2M,mesopic,
0.4613,12404.33645,2M,mesopic,
0.3599,15008.25473,2M,mesopic,
0.344,9781.007978,2M,mesopic,
0.4374,4055.520701,2M,mesopic,
0.395,17767.96206,2M,mesopic,
0.3069,6811.058524,2M,mesopic,
0.3778,21871.92057,2M,mesopic,
0.731068766,5239.501176,2M,mesopic,
0.4964,7687.7508,2M,mesopic,
0.3725,48611.36725,2M,mesopic,
0.3387,10901.09523,2M,mesopic,
0.5819,5536.692635,2M,mesopic,
0.454,11660.06143,2M,mesopic,
0.397,6665.779971,2M,mesopic,
0.458,6916.122147,2M,mesopic,
0.4964,5617.281346,2M,mesopic,
0.4335,5631.501547,2M,mesopic,
0.5143,6339.990472,2M,mesopic,
0.3075,23022.13186,2M,mesopic,
0.4553,7150.420574,2M,mesopic,
0.4507,12452.8204,2M,mesopic,
0.3287,16720.72415,2M,mesopic,
0.4394,16078.25804,2M,mesopic,
0.3851,36638.4078,2M,mesopic,
0.3506,24167.11501,2M,mesopic,
0.2386,36944.58357,2M,mesopic,
0.4527,13198.90191,2M,mesopic,
0.2956,49472.46534,2M,mesopic,
0.23,13237.50909,2M,mesopic,
0.2379,17732.4091,2M,mesopic,
0.5574,9235.577648,2M,mesopic,
0.2267,9645.19121,2M,mesopic,
0.4036,39570.36459,2M,mesopic,
0.3738,38626.61235,2M,mesopic,
0.3109,25641.24738,2M,mesopic,
0.4036,14124.87167,2M,mesopic,
0.456,19187.57232,2M,mesopic,
0.4401,8457.547451,2M,mesopic,
0.4547,12141.37247,2M,mesopic,
0.3526,25146.23496,2M,mesopic,
0.4083,29397.74751,2M,mesopic,
0.4408,25195.65481,2M,mesopic,
0.452,19883.85007,2M,mesopic,
0.4156,9008.003221,2M,mesopic,
0.234,8965.975531,2M,mesopic,
0.3851,18747.96482,2M,mesopic,
0.4076,30005.58373,2M,mesopic,
NA,26155.40967,2M,mesopic,
0.3785,27721.5722,2M,mesopic,
0.3155,25940.90737,2M,mesopic,
0.336,7155.290307,2M,mesopic,
0.3334,13984.49214,2M,mesopic,
0.4885,9407.782727,2M,mesopic,
0.4063,20685.73678,2M,mesopic,
0.2804,6204.854905,2M,mesopic,
0.3427,8110.737509,2M,mesopic,
0.1843,10245.439,2M,mesopic,
0.3049,18352.9492,2M,mesopic,
NA,25971.3582,2M,mesopic,
NA,9461.718033,2M,mesopic,
0.3314,18583.03434,2M,mesopic,
0.3128,18372.42094,2M,mesopic,
0.3301,6972.325843,2M,mesopic,
0.2764,17623.48091,2M,mesopic,
0.3307,16858.65977,2M,mesopic,
0.3334,11248.13544,2M,mesopic,
0.2711,18858.26884,2M,mesopic,
0.3082,5884.195686,2M,mesopic,
0.3433,22427.59497,2M,mesopic,
0.1949,10422.38672,2M,mesopic,
0.2691,19475.028,2M,mesopic,
0.2273,19086.11869,2M,mesopic,
0.4023,16964.89343,2M,mesopic,
0.2539,34168.70143,2M,mesopic,
0.3838,15363.47777,2M,mesopic,
0.4341,10568.94188,2M,mesopic,
0.3897,8689.641077,2M,mesopic,
0.4739,10418.96597,2M,mesopic,
0.3626,21236.67707,2M,mesopic,
0.2558,18640.98774,2M,mesopic,
0.2386,12770.70623,2M,mesopic,
0.2293,24362.80302,2M,mesopic,
0.222,9955.957182,2M,mesopic,
0.2214,17762.21013,2M,mesopic,
0.2346,21415.76353,2M,mesopic,
0.2698,6525.391674,2M,mesopic,
0.3791,40015.04243,2M,mesopic,
0.3234,18178.14831,2M,mesopic,
0.4295,32606.61707,2M,mesopic,
0.2247,21987.87885,2M,mesopic,
0.3029,4853.319856,2M,mesopic,
0.3314,5463.192803,2M,mesopic,
0.3241,5438.173047,2M,mesopic,
0.3433,5932.139985,2M,mesopic,
0.2519,7746.043522,2M,mesopic,
0.228,10870.62687,2M,mesopic,
0.3334,16426.35809,2M,mesopic,
0.2247,22189.18982,2M,mesopic,
0.3672,23761.04638,2M,mesopic,
0.3864,27835.89373,2M,mesopic,
0.3447,24044.85087,2M,mesopic,
0.4428,11162.01011,2M,mesopic,
0.3679,41904.25111,2M,mesopic,
0.3334,27452.84795,2M,mesopic,
0.4043,34614.18701,2M,mesopic,
0.4176,22611.7897,2M,mesopic,
0.3917,28619.73163,2M,mesopic,
0.2651,33006.96718,2M,mesopic,
0.3519,15461.78814,2M,mesopic,
0.3486,18318.77165,2M,mesopic,
0.3201,14924.34637,2M,mesopic,
0.3307,15083.53596,2M,mesopic,
0.3314,12678.11851,2M,mesopic,
0.4428,13622.94612,2M,mesopic,
0.401,12088.41136,2M,mesopic,
0.4103,14749.4026,2M,mesopic,
0.2227,5080.738574,2M,mesopic,
0.3327,3999.419189,2M,mesopic,
0.3705,9802.381332,2M,mesopic,
0.4182,10482.95877,2M,mesopic,
0.4196,6156.533429,2M,mesopic,
0.1902,39551.3471,2M,mesopic,
NA,30025.9514,2M,mesopic,
0.2545,5833.837309,2M,mesopic,
0.4381,6284.921809,2M,mesopic,
0.3606,14000.53549,2M,mesopic,
0.4116,7628.294451,2M,mesopic,
0.4209,20195.1936,2M,mesopic,
0.4215,8800.013192,2M,mesopic,
0.3592,19573.71512,2M,mesopic,
0.3201,15687.89725,2M,mesopic,
0.3645,22727.30128,2M,mesopic,
0.631648716,21983.92088,2M,mesopic,
0.568,5250.349587,2M,mesopic,
0.5674,12268.88457,2M,mesopic,
0.2671,42222.71585,2M,mesopic,
0.4136,31030.39559,2M,mesopic,
0.4507,6710.420865,2M,mesopic,
0.4315,8448.09549,2M,mesopic,
0.4249,6649.438063,2M,mesopic,
0.4805,13084.1969,2M,mesopic,
0.3665,11637.17757,2M,mesopic,
0.1969,21914.00369,2M,mesopic,
0.3294,19069.439,2M,mesopic,
0.3002,25342.53716,2M,mesopic,
0.4911,5166.651913,2M,mesopic,
0.405,13361.81444,2M,mesopic,
0.821872411,4835.551317,2M,mesopic,
0.4573,8406.23567,2M,mesopic,
0.2075,25639.72591,2M,mesopic,
0.3075,25046.16507,2M,mesopic,
0.2068,15548.13064,2M,mesopic,
0.3109,22444.42185,2M,mesopic,
NA,11354.51241,2M,mesopic,
0.5077,12389.80826,2M,mesopic,
NA,4865.530441,2M,mesopic,
0.2101,15645.23842,2M,mesopic,
0.3526,24478.65048,2M,mesopic,
0.4553,10541.07027,2M,mesopic,
0.2121,25017.10671,2M,mesopic,
0.3354,13861.57786,2M,mesopic,
NA,8117.578201,2M,mesopic,
0.3122,16941.62515,2M,mesopic,
0.3321,20280.04809,2M,mesopic,
0.34,17268.42126,2M,mesopic,
0.3891,18451.28631,2M,mesopic,
0.3553,5721.453194,2M,mesopic,
0.3765,25010.3064,2M,mesopic,
0.3632,17285.39013,2M,mesopic,
0.2837,12200.50814,2M,mesopic,
0.3473,17403.8045,2M,mesopic,
0.2114,4009.14369,2M,mesopic,
0.4467,11283.69934,2M,mesopic,
0.4474,16797.76811,2M,mesopic,
0.5395,7929.894337,2M,mesopic,
0.2419,16204.08422,2M,mesopic,
0.2989,15167.69404,2M,mesopic,
0.3248,7141.448692,2M,mesopic,
0.405,23124.2208,2M,mesopic,
0.287,9453.027123,2M,mesopic,
0.3095,23740.17069,2M,mesopic,
0.291,6722.612597,2M,mesopic,
0.2558,14123.11988,2M,mesopic,
0.4076,21119.7754,2M,mesopic,
0.2744,14586.47817,2M,mesopic,
0.3002,20607.8622,2M,mesopic,
0.3977,4120.198948,2M,mesopic,
0.2413,18331.89279,2M,mesopic,
0.4003,7282.419487,2M,mesopic,
0.3904,4968.191871,2M,mesopic,
0.3274,6155.80554,2M,mesopic,
0.3261,7166.499536,2M,mesopic,
0.3089,16603.61082,2M,mesopic,
0.2081,15942.08604,2M,mesopic,
0.2969,11001.87322,2M,mesopic,
0.3002,8728.908353,2M,mesopic,
0.2771,10849.38806,2M,mesopic,
0.2691,8847.857607,2M,mesopic,
0.3347,30979.97859,2M,mesopic,
0.2711,11956.90665,2M,mesopic,
0.4368,5660.662317,2M,mesopic,
0.3831,11189.98421,2M,mesopic,
0.3679,15244.46308,2M,mesopic,
0.4182,13533.82898,2M,mesopic,
0.2539,3727.421267,2M,mesopic,
0.3241,22199.5129,2M,mesopic,
0.407,6372.395946,2M,mesopic,
0.2784,34876.50237,2M,mesopic,
0.2684,8920.027278,2M,mesopic,
0.2598,35844.06635,2M,mesopic,
0.5031,4394.172146,2M,mesopic,
0.2843,11147.2219,2M,mesopic,
0.4812,15710.0865,2M,mesopic,
0.3347,32733.5564,2M,mesopic,
0.2611,18276.88352,2M,mesopic,
0.3341,33224.81597,2M,mesopic,
0.3089,28010.58868,2M,mesopic,
0.5402,4284.517728,2M,mesopic,
0.5574,4195.061791,2M,mesopic,
0.5826,5091.930684,2M,mesopic,
0.3493,12136.00184,2M,mesopic,
0.2499,15614.41941,2M,mesopic,
0.2545,7784.207424,2M,mesopic,
0.2837,19901.99902,2M,mesopic,
NA,2268.156685,2M,mesopic,
0.3394,6876.11828,2M,mesopic,
0.5044,23875.50667,2M,mesopic,
0.2618,35945.01364,2M,mesopic,
0.2771,29004.76948,2M,mesopic,
0.3586,6167.415216,2M,mesopic,
0.3301,8807.043566,2M,mesopic,
0.3639,11509.29582,2M,mesopic,
0.4646,26248.38204,2M,mesopic,
0.3168,17318.93398,2M,mesopic,
0.4189,18032.88842,2M,mesopic,
0.3904,21909.6827,2M,mesopic,
0.3964,4272.226231,2M,mesopic,
0.3493,6150.012858,2M,mesopic,
0.291,30756.30584,2M,mesopic,
0.4096,29393.22955,2M,mesopic,
0.3314,35808.65002,3M,mesopic,
0.3698,18807.10374,3M,mesopic,
0.4328,16455.95668,3M,mesopic,
0.336,39358.31972,3M,mesopic,
0.3095,11091.31945,3M,mesopic,
0.3493,35158.25164,3M,mesopic,
0.4295,9976.273043,3M,mesopic,
0.3453,21896.15228,3M,mesopic,
0.3128,18798.97052,3M,mesopic,
0.3036,10387.33397,3M,mesopic,
0.3009,20424.13733,3M,mesopic,
0.3075,22766.57238,3M,mesopic,
0.346,9557.786216,3M,mesopic,
0.3022,31085.20029,3M,mesopic,
0.336,31365.93499,3M,mesopic,
0.3327,11913.74024,3M,mesopic,
0.3486,12623.00675,3M,mesopic,
0.452,34021.08224,3M,mesopic,
0.3301,4334.601508,3M,mesopic,
0.2247,12413.41357,3M,mesopic,
0.3718,11694.241,3M,mesopic,
0.3215,10053.28539,3M,mesopic,
0.4812,16291.2931,3M,mesopic,
0.4964,6973.02144,3M,mesopic,
0.4129,8019.445624,3M,mesopic,
0.4653,21380.90744,3M,mesopic,
0.456,27374.15772,3M,mesopic,
0.4129,33288.18477,3M,mesopic,
0.3924,26319.31248,3M,mesopic,
0.3009,34950.06786,3M,mesopic,
0.336,34810.87341,3M,mesopic,
0.393,17874.20112,3M,mesopic,
0.3672,18381.44909,3M,mesopic,
0.4043,10805.69947,3M,mesopic,
0.4328,12820.43719,3M,mesopic,
0.4229,12144.23869,3M,mesopic,
0.3493,8269.972209,3M,mesopic,
0.3811,6898.245025,3M,mesopic,
0.3447,21956.92684,3M,mesopic,
0.344,19848.7901,3M,mesopic,
0.4428,11554.24089,3M,mesopic,
0.2519,30436.51721,3M,mesopic,
