time_to_zero,rf_area,condition,stimulus
0.1896,10170.7800038051,WT,photopic
0.1561,8849.2947942298,WT,photopic
0.164,35780.1899846914,WT,photopic
0.1359,1912.83897010916,WT,photopic
0.497431648715824,10449.8201941922,WT,photopic
0.329743164871582,13551.3191821318,WT,photopic
0.1859,16926.9800938231,WT,photopic
0.1481,14113.2414348496,WT,photopic
NA,1431.316985118,WT,photopic
0.167,25129.3685308796,WT,photopic
0.2565,6068.61913466616,WT,photopic
0.1806,24859.2687263162,WT,photopic
0.2432,6206.65686549482,WT,photopic
0.2595,23751.0017442123,WT,photopic
0.1879,13467.1747626021,WT,photopic
0.2466,9262.22850122551,WT,photopic
0.304888152444076,14882.9444668993,WT,photopic
0.1684,16934.118878197,WT,photopic
0.2244,17829.1122022344,WT,photopic
0.2446,17853.9793927931,WT,photopic
0.1322,45264.4741634119,WT,photopic
0.1621,7981.90443542531,WT,photopic
0.1703,54869.3953256834,WT,photopic
0.1568,33896.121310736,WT,photopic
0.303231151615576,43188.5482598202,WT,photopic
0.1846,16651.8157943119,WT,photopic
0.2048,11341.8411200877,WT,photopic
0.177,19715.7397292202,WT,photopic
0.1813,16116.1201385741,WT,photopic
0.2585,19353.7244002226,WT,photopic
0.1548,8390.16208591772,WT,photopic
0.1793,18613.9109562596,WT,photopic
0.2505,20886.7559103194,WT,photopic
0.172,9170.2931148031,WT,photopic
0.308202154101077,2644.31839153453,WT,photopic
0.1647,33244.754973802,WT,photopic
0.1853,15288.6598347991,WT,photopic
0.364208782104391,41260.454300993,WT,photopic
0.165,38642.4480087409,WT,photopic
0.2658,13342.1268278746,WT,photopic
0.1703,20333.3377185593,WT,photopic
0.2217,22160.1859795909,WT,photopic
0.2141,5194.17891800269,WT,photopic
0.2426,992.712208921651,WT,photopic
0.1604,18327.9786909324,WT,photopic
0.172,7663.8802531971,WT,photopic
0.1743,16449.6968144613,WT,photopic
0.1644,13813.6905409375,WT,photopic
0.2515,7253.23661476864,WT,photopic
0.2558,21483.0538719614,WT,photopic
0.1896,18036.8887535231,WT,photopic
0.2784,2610.62047214556,WT,photopic
0.1915,6179.52782651535,WT,photopic
0.1687,13989.8644089036,WT,photopic
0.117,41626.9940254616,WT,photopic
0.2512,25016.4064932486,WT,photopic
0.327423363711682,21694.9673264332,WT,photopic
0.1528,7359.23827761776,WT,photopic
0.337365368682684,23755.2460850917,WT,photopic
NA,5224.83812300177,WT,photopic
0.2141,6871.90742997518,WT,photopic
0.281,7530.39873880176,WT,photopic
0.2512,17020.4154665431,WT,photopic
0.355592377796189,17753.1512445973,WT,photopic
0.2824,22807.7357555753,WT,photopic
0.1554,21152.3176678347,WT,photopic
0.383098591549296,51082.5427853359,WT,photopic
0.1647,5577.24550802574,WT,photopic
0.2151,22130.2680370709,WT,photopic
0.1246,1683.85983739981,WT,photopic
0.2247,22963.464326173,WT,photopic
0.1518,9836.29112759061,WT,photopic
0.1558,19122.7487588145,WT,photopic
0.1737,15488.0189469751,WT,photopic
0.1498,10368.5653739736,WT,photopic
0.2128,8658.00155590839,WT,photopic
0.312841756420878,20287.8936986044,WT,photopic
0.2181,8981.13693997391,WT,photopic
0.2674,9513.16606820478,WT,photopic
0.2191,10285.1223707824,WT,photopic
0.1856,5102.24976657405,WT,photopic
0.1664,14978.0218793028,WT,photopic
0.317149958574979,3492.90341245108,WT,photopic
0.1664,9358.68243109004,WT,photopic
0.2197,18935.5179980234,WT,photopic
0.1756,6772.56552921938,WT,photopic
0.2419,41322.7920853584,WT,photopic
0.2459,5517.47321722618,WT,photopic
0.2568,6569.87120459999,WT,photopic
0.2373,6739.76683161965,WT,photopic
0.1995,17485.4600056194,WT,photopic
0.1836,7710.72047815783,WT,photopic
0.2025,8038.46549616595,WT,photopic
0.305882352941176,9681.27773747431,WT,photopic
0.1816,3978.25468689448,WT,photopic
0.300248550124275,5918.91754132053,WT,photopic
0.2088,15730.3280048792,WT,photopic
0.2237,10673.2619510197,WT,photopic
0.2721,9925.40723191285,WT,photopic
0.2824,10413.7184682273,WT,photopic
0.2466,14527.0644821629,WT,photopic
0.1727,10124.079848356,WT,photopic
0.1697,8262.8220940204,WT,photopic
0.2194,27537.6827005842,WT,photopic
0.2486,7351.63839296429,WT,photopic
0.1644,13518.613504574,WT,photopic
0.2138,6304.04464334394,WT,photopic
0.168,25924.9613646248,WT,photopic
0.2492,9350.03108313511,WT,photopic
0.1693,9456.49216509207,WT,photopic
0.1713,10500.4673708538,WT,photopic
0.1892,1417.02142386459,WT,photopic
0.2403,10759.5043971572,WT,photopic
0.2797,6871.51455067217,WT,photopic
0.310853355426678,11890.9161926174,WT,photopic
0.1773,7640.84963672731,WT,photopic
NA,3732.64137881266,WT,photopic
0.1756,9202.52126877127,WT,photopic
0.380778790389395,23583.9342968552,WT,photopic
0.2472,2093.88555177922,WT,photopic
0.2197,13470.5735466125,WT,photopic
0.2678,15162.3878697058,WT,photopic
0.31913835956918,1442.79572470419,WT,photopic
0.1756,32049.6146771418,WT,photopic
0.1717,2274.45912089369,WT,photopic
0.2224,9551.00514623951,WT,photopic
0.1707,9355.83179076671,WT,photopic
0.1597,4798.53782043613,WT,photopic
0.1972,8524.53182780514,WT,photopic
0.1342,20159.8631144027,WT,photopic
0.1597,1612.82897011652,WT,photopic
0.2883,10987.0408338503,WT,photopic
0.306545153272577,22180.1903475565,WT,photopic
0.176,9694.10041529855,WT,photopic
0.1594,25011.7857685246,WT,photopic
0.1558,10998.4516918455,WT,photopic
0.168,1569.35584531174,WT,photopic
0.2118,5718.39132525537,WT,photopic
0.1654,13227.3301992074,WT,photopic
0.1329,4162.47177591139,WT,photopic
0.2297,8062.2801913348,WT,photopic
0.2071,3513.84400569343,WT,photopic
0.1455,4484.94873950015,WT,photopic
0.1723,6605.29464971884,WT,photopic
0.1684,6526.26635379456,WT,photopic
0.1962,7334.06406612796,WT,photopic
0.15310000000000001,21064.0869807171,WT,photopic
0.1385,10943.7003187572,WT,photopic
0.1816,8191.70315030576,WT,photopic
0.497431648715824,49466.1059365395,WT,photopic
0.2075,8442.41517279082,WT,photopic
0.2936,10544.8289863143,WT,photopic
0.2336,9309.31453947049,WT,photopic
0.2114,18298.6148403186,WT,photopic
0.1577,16784.1650656765,WT,photopic
0.2297,7346.22482066375,WT,photopic
0.2469,7732.16209408469,WT,photopic
0.2055,10050.8609447861,WT,photopic
0.1634,15653.7806921679,WT,photopic
0.314167357083679,3019.03896126139,WT,photopic
0.2015,9541.7774700396,WT,photopic
0.164,14987.8721595574,WT,photopic
0.1478,16943.2268676374,WT,photopic
0.168,12227.1088534973,WT,photopic
0.1581,10090.1898817658,WT,photopic
0.163,10495.0929548873,WT,photopic
0.1551,21657.1756234086,WT,photopic
0.1584,19323.13242737,WT,photopic
0.1551,19200.8585520476,WT,photopic
0.167,2423.00101437782,WT,photopic
0.337696768848384,2596.39192302478,WT,photopic
0.455012427506214,2634.0612222906,WT,photopic
0.1634,4331.34396645441,WT,photopic
0.2502,5900.94734952051,WT,photopic
0.1654,2945.99716594097,WT,photopic
0.1627,13063.657172109,WT,photopic
0.1717,14288.8223591306,WT,photopic
0.1657,15514.7955367671,WT,photopic
0.177,1279.94399214493,WT,photopic
0.1518,20895.4702210683,WT,photopic
0.1886,9595.86669782642,WT,photopic
0.1581,15208.3288603545,WT,photopic
0.1886,7132.3651309693,WT,photopic
0.2843,14562.6519027245,WT,photopic
0.1637,9238.47192778346,WT,photopic
0.1485,5020.570701543,WT,photopic
0.1544,13911.0613922076,WT,photopic
0.2774,3612.92676432606,WT,photopic
0.1402,25940.4112370076,WT,photopic
0.1697,2615.28811804865,WT,photopic
0.2287,3166.90224641258,WT,photopic
0.1485,24765.5866146558,WT,photopic
0.1594,15588.5909819058,WT,photopic
0.1723,15769.6101369618,WT,photopic
0.1236,20788.2560500391,WT,photopic
0.2018,14794.5222624451,WT,photopic
0.2174,3948.56381901798,WT,photopic
0.2058,2834.37390665059,WT,photopic
0.1687,19793.5739122945,WT,photopic
0.1468,6770.84480075965,WT,photopic
0.1869,9130.29484493264,WT,photopic
0.1982,9541.56952467551,WT,photopic
0.1985,9567.21476942365,WT,photopic
0.2025,9023.82265238304,WT,photopic
0.1591,13442.2310116261,WT,photopic
0.1594,14891.7190745024,WT,photopic
0.1534,12132.9513462606,WT,photopic
0.1952,8219.13559642661,WT,photopic
0.1879,7130.71549203197,WT,photopic
0.1597,11765.2833873813,WT,photopic
0.17,12279.4775496113,WT,photopic
0.1687,17490.8977555293,WT,photopic
0.1524,26109.4482240377,WT,photopic
0.1644,11430.8709615642,WT,photopic
0.2664,1512.66037593199,WT,photopic
0.18,17215.6008694547,WT,photopic
0.1644,11962.8604246906,WT,photopic
0.1584,22838.1520253182,WT,photopic
0.1713,21934.0193218809,WT,photopic
0.1587,13917.3982526813,WT,photopic
0.1524,20750.4439474466,WT,photopic
0.303893951946976,2472.20401745438,WT,photopic
0.1475,11759.6726467119,WT,photopic
0.1541,8234.51761928422,WT,photopic
0.1538,23312.3340702988,WT,photopic
0.2336,6342.83895029446,WT,photopic
0.1564,12245.7135128872,WT,photopic
0.1428,9807.75003754097,WT,photopic
0.2366,13837.6100507978,WT,photopic
0.1693,9117.7411404775,WT,photopic
0.1302,4895.13799205542,WT,photopic
0.1577,6206.02451615925,WT,photopic
0.1988,7489.28759232057,WT,photopic
0.1524,21453.4983161648,WT,photopic
0.1627,11385.2494979883,WT,photopic
0.2035,6038.20077733309,WT,photopic
0.1624,12594.0194239273,WT,photopic
0.2167,19343.3636556661,WT,photopic
0.177,12867.9107923559,WT,photopic
0.1929,3459.82190540919,WT,photopic
0.1843,5679.36515488517,WT,photopic
0.1544,24846.9344480477,WT,photopic
0.1912,7214.95734987467,WT,photopic
0.1475,14203.1219898888,WT,photopic
0.226,8417.70870531164,WT,photopic
0.1564,10255.4006965991,WT,photopic
0.1823,6903.25705155881,WT,photopic
0.1432,20228.4106501909,WT,photopic
0.1415,20406.0423687573,WT,photopic
0.1243,1429.04537331099,WT,photopic
NA,1880.31127813744,WT,photopic
0.1922,6634.00434691049,WT,photopic
0.15310000000000001,2889.49636278417,WT,photopic
0.1929,20223.5914943795,WT,photopic
0.171,10344.0273230264,WT,photopic
0.1601,11954.2226287487,WT,photopic
0.221,10332.7709288717,WT,photopic
0.1942,15826.13276643,WT,photopic
0.1922,4196.16773776091,WT,photopic
0.1518,18383.6163087874,WT,photopic
0.1435,1717.23088359795,WT,photopic
0.2419,8822.54956369489,WT,photopic
0.1594,9272.11173849456,WT,photopic
0.1621,16220.2806096468,WT,photopic
0.1544,18031.5801979526,WT,photopic
0.167,13655.868743791,WT,photopic
0.2035,11512.6077676036,WT,photopic
0.1896,4257.87725487215,WT,photopic
0.1647,9884.17617008324,WT,photopic
0.1876,10495.9203840007,WT,photopic
0.2018,6099.80029658984,WT,photopic
0.2118,3653.9257662793498,WT,photopic
0.229,4983.70864066054,WT,photopic
0.166,11335.1066961614,WT,photopic
0.1806,22129.0937266843,WT,photopic
0.300248550124275,24472.437287989,WT,photopic
0.1667,21585.8625736726,WT,photopic
0.1534,7654.37676874147,WT,photopic
0.2396,14109.6994869908,WT,photopic
0.2843,5513.20642295892,WT,photopic
0.163,13706.8752358045,WT,photopic
0.1558,23505.6624261865,WT,photopic
0.1763,13771.7257771585,WT,photopic
0.2048,6603.30085096177,WT,photopic
0.1548,12588.7800997735,WT,photopic
0.1594,10383.0478242392,WT,photopic
0.1607,15100.559067922,WT,photopic
0.1985,8494.37560104527,WT,photopic
0.1428,16825.9198884518,WT,photopic
0.1975,9911.89098034132,WT,photopic
0.1915,31959.5510974179,WT,photopic
0.497431648715824,6010.45292993271,WT,photopic
0.1945,5073.71287106676,WT,photopic
0.2495,427439.005821209,WT,photopic
0.497431648715824,2002.28392181934,WT,photopic
0.163,13861.1872797803,WT,photopic
0.15310000000000001,19770.0990935577,WT,photopic
0.2273,6079.84614797357,WT,photopic
0.174,12443.9334729062,WT,photopic
0.2578,6699.43132390304,WT,photopic
0.1925,5024.53103567836,WT,photopic
0.1269,24414.1868451226,WT,photopic
0.304556752278376,7867.61897349749,WT,photopic
0.1717,15286.4356005034,WT,photopic
0.2088,2646.7230461071,WT,photopic
0.1803,11341.7761605648,WT,photopic
0.1819,7318.04513033905,WT,photopic
0.349295774647887,1511.4825925939,WT,photopic
0.2545,10976.106844218,WT,photopic
0.2227,9864.50748320487,WT,photopic
0.1955,8783.040285247,WT,photopic
0.1561,37145.5083637206,WT,photopic
0.1544,27194.1539800219,WT,photopic
0.1849,5390.28901208981,WT,photopic
0.1518,9792.82854283817,WT,photopic
0.2101,2224.20538265492,WT,photopic
NA,2012.56731576372,WT,photopic
0.1601,10089.5988170718,WT,photopic
0.322783761391881,2450.68727665102,WT,photopic
0.1604,13001.398825096,WT,photopic
0.1985,2440.0234954792,WT,photopic
0.304225352112676,11452.7913968036,WT,photopic
0.174,18692.4756096128,WT,photopic
0.1448,7268.04099869526,WT,photopic
0.1395,8506.53390768506,WT,photopic
0.2038,8421.28514331461,WT,photopic
0.1949,6439.09169718707,WT,photopic
0.2263,5519.65650207014,WT,photopic
0.1829,13687.2767870315,WT,photopic
0.1621,12223.9080399493,WT,photopic
0.2479,12490.8087783536,WT,photopic
0.1912,5475.3168684274,WT,photopic
0.1727,4148.09377532801,WT,photopic
0.1988,1603.80459462035,WT,photopic
0.2177,5367.67675841786,WT,photopic
0.2963,10118.5267068869,WT,photopic
0.1544,19486.574332012,WT,photopic
0.1733,47973.2981518419,WT,photopic
0.2449,3641.56198145605,WT,photopic
0.2578,2386.68593935979,WT,photopic
0.2002,10082.6801078912,WT,photopic
0.1607,11660.4005382586,WT,photopic
0.1607,10606.7887448139,WT,photopic
0.1634,7037.84719549123,WT,photopic
0.1564,17283.0998341096,WT,photopic
0.2177,11443.1029945076,WT,photopic
0.165,8178.45760891061,WT,photopic
0.1554,24858.7171411599,WT,photopic
0.1826,8413.56541984036,WT,photopic
0.1601,12684.3651358856,WT,photopic
0.15310000000000001,10564.5670725669,WT,photopic
0.2512,7198.14852242605,WT,photopic
0.1862,1471.92776640518,WT,photopic
0.1541,2333.28140889253,WT,photopic
0.2605,15198.0697432948,WT,photopic
0.315492957746479,3859.16432879927,WT,photopic
0.1945,6210.6389747082,WT,photopic
0.2214,15672.146949647,WT,photopic
0.2038,4627.8531230736,WT,photopic
0.2356,5025.81820817126,WT,photopic
0.1627,8919.59594471619,WT,photopic
0.1349,16746.1435200579,WT,photopic
0.1952,5022.17473303698,WT,photopic
0.2157,5760.32751236805,WT,photopic
0.1869,4453.71964565274,WT,photopic
0.1461,15048.9723521648,WT,photopic
0.2018,14317.6784058572,WT,photopic
0.1697,9980.96327380522,WT,photopic
0.338690969345485,2864.75439592251,WT,photopic
0.1637,1998.15107928535,WT,photopic
0.1647,2149.92502867237,WT,photopic
0.2237,14078.2704336166,WT,photopic
0.2244,14013.3502393625,WT,photopic
0.2005,2091.75072865375,WT,photopic
0.1597,5914.2137324527,WT,photopic
0.2592,11630.0971210651,WT,photopic
0.302568351284176,12792.4404448305,WT,photopic
0.1703,11017.188863485,WT,photopic
0.2413,11314.2413158028,WT,photopic
0.176,17544.0677789624,WT,photopic
0.2111,1919.51168139264,WT,photopic
0.2393,14219.7767375288,WT,photopic
0.2134,8954.24271443876,WT,photopic
0.1674,13812.6678000324,WT,photopic
0.1899,10348.6050159996,WT,photopic
0.1978,2389.98713499429,WT,photopic
0.1939,5374.2763947127,WT,photopic
0.1674,4638.40590018237,WT,photopic
0.1965,6150.01601061935,WT,photopic
0.2134,9913.0461319827209,WT,photopic
0.1677,11169.9821404352,WT,photopic
0.1279,1882.79738642046,WT,photopic
0.1687,17665.6244342453,WT,photopic
0.31814415907208,6273.93385630983,WT,photopic
0.1654,11623.3408124717,WT,photopic
0.164,4827.17565133774,WT,photopic
0.2436,33167.7385359311,WT,photopic
0.1455,16724.212757751,WT,photopic
0.231,9906.30116003637,WT,photopic
0.1621,15416.2644559879,WT,photopic
0.2121,5759.02075656805,WT,photopic
0.1753,11460.617419557,WT,photopic
0.1587,30719.0345167282,WT,photopic
0.1607,10978.5345373635,WT,photopic
0.2101,7654.44864553113,WT,photopic
0.2214,9549.29017839495,WT,photopic
0.36023198011599,1306.9724957835,WT,photopic
0.2144,1495.02574416896,WT,photopic
0.1677,31312.2731120459,WT,photopic
0.231,5524.58508812218,WT,photopic
0.1604,17347.1334354776,WT,photopic
0.1607,12691.9913459799,WT,photopic
0.1594,13070.0473192801,WT,photopic
0.1435,15674.5443946378,WT,photopic
0.1412,11078.2835481771,WT,photopic
0.1309,13409.0661633222,WT,photopic
0.1548,17508.0181279742,WT,photopic
0.1826,8622.30885061942,WT,photopic
0.1902,9349.80587023233,WT,photopic
0.1723,10166.1904952303,WT,photopic
0.1988,7173.44965328172,WT,photopic
0.2323,13750.14563605,WT,photopic
0.1935,5553.58402476426,WT,photopic
0.235,14944.9145614698,WT,photopic
0.167,5924.37976795207,WT,photopic
0.1587,11992.1037086901,WT,photopic
0.1558,33218.3693752026,WT,photopic
0.1872,7724.41510102247,WT,photopic
0.1809,23403.3567018053,WT,photopic
0.2287,9701.3055683474,WT,photopic
0.1624,19722.4410516604,WT,photopic
0.1471,20980.6708440575,WT,photopic
0.23,7159.2224519641,WT,photopic
0.287,2546.85738415399,WT,photopic
0.171,13259.4684999345,WT,photopic
0.2061,6094.70137338916,WT,photopic
0.2456,15646.6153035848,WT,photopic
0.302236951118476,15684.2685052069,WT,photopic
0.2323,3425.26412574815,WT,photopic
0.1703,10048.5631590631,WT,photopic
0.1707,11238.4329527442,WT,photopic
0.164,18158.8377537817,WT,photopic
0.308202154101077,9886.00380703429,WT,photopic
0.1498,18350.6850873447,WT,photopic
0.1538,20694.8314660263,WT,photopic
0.1584,5792.92221309892,WT,photopic
0.2316,4487.7421318035,WT,photopic
0.1448,14148.3084573802,WT,photopic
0.177,11910.2163216326,WT,photopic
0.235,2243.23221747405,WT,photopic
NA,2604.554515089,WT,photopic
0.2197,3086.40433507136,WT,photopic
0.1773,4273.41971822612,WT,photopic
0.1564,12419.9397917575,WT,photopic
0.2479,15377.8858337109,WT,photopic
0.2452,18483.3179683766,WT,photopic
0.1558,14615.9579082616,WT,photopic
0.1581,15474.6805013396,WT,photopic
0.2585,5438.39116479547,WT,photopic
0.1949,24993.5095742868,WT,photopic
0.1955,9135.32349127373,WT,photopic
0.2045,9580.70924285657,WT,photopic
0.1534,20773.1133989913,WT,photopic
0.1657,11281.2043413748,WT,photopic
0.2038,15396.6765930204,WT,photopic
0.1684,10008.4042859541,WT,photopic
0.1597,11663.9177714253,WT,photopic
0.1843,10949.5469706682,WT,photopic
0.2214,3924.29369724871,WT,photopic
0.2171,17545.557562618,WT,photopic
0.1408,20104.0953983706,WT,photopic
0.1458,15424.3541474514,WT,photopic
0.1594,20324.3416486903,WT,photopic
0.2611,23994.4323288824,WT,photopic
0.2436,11926.05429716,WT,photopic
0.2207,4743.44994682337,WT,photopic
0.165,18985.1920103777,WT,photopic
0.2973,10085.9368093604,WT,photopic
0.285,7330.49030544735,WT,photopic
0.2476,10083.4201079813,WT,photopic
0.1988,17185.5513667718,WT,photopic
0.1408,14561.5119887551,WT,photopic
0.1438,14129.8039520534,WT,photopic
0.2171,29957.2586133422,WT,photopic
0.1919,26941.9557543333,WT,photopic
0.1949,26622.7703222065,WT,photopic
0.2098,22909.3979178923,WT,photopic
0.1322,15738.1924109407,WT,photopic
0.2578,2923.72016134431,WT,photopic
0.1422,23108.8714793316,WT,photopic
0.1564,13118.4982630424,WT,photopic
0.1432,12370.8670977046,WT,photopic
0.1309,18322.2031369707,WT,photopic
0.1286,17556.3459189582,WT,photopic
0.1458,18597.3900689539,WT,photopic
0.1352,17555.645173679,WT,photopic
0.2575,8968.54263531554,WT,photopic
0.221,11830.6687314851,WT,photopic
0.2277,21286.0399674143,WT,photopic
0.1614,14351.1293229355,WT,photopic
0.228,2591.26702817177,WT,photopic
0.497431648715824,1424.73605836439,WT,photopic
0.1392,25051.6188315239,WT,photopic
0.1687,17937.2639399809,WT,photopic
0.1697,14102.3992076968,WT,photopic
0.1823,21187.3252537365,WT,photopic
0.304888152444076,8688.75164252868,WT,photopic
0.1511,13279.5580903118,WT,photopic
0.1756,13337.1066293486,WT,photopic
0.2091,14645.8452143063,WT,photopic
0.172,14481.1793882612,WT,photopic
0.2171,15282.0723916733,WT,photopic
0.1634,20111.9911549237,WT,photopic
0.1518,46022.0076638757,WT,photopic
0.1988,20112.5697247508,WT,photopic
0.1455,33659.0465060061,WT,photopic
0.1803,37391.9224649824,WT,photopic
0.176,26738.2601027308,WT,photopic
0.2214,29258.3158607291,WT,photopic
0.1554,18646.314027359,WT,photopic
0.1809,18990.2481630275,WT,photopic
0.1505,17602.5840869128,WT,photopic
0.1756,20865.2220238453,WT,photopic
0.1587,20013.0993279117,WT,photopic
0.1684,8236.11774483751,WT,photopic
0.1223,25601.4478680628,WT,photopic
NA,13116.4411485357,WT,photopic
0.2456,2603.56119522662,WT,photopic
0.2041,14875.9275985633,WT,photopic
0.1929,16006.3875436998,WT,photopic
0.1949,13078.6444455255,WT,photopic
