psd_ratio,age,.
0.201179341,1,
0.168095526,1,
0.187437152,1,
0.292723781,1,
0.437407565,1,
0.161769165,1,
0.237113094,1,
0.036676244,1,
0.273711022,1,
0.495843189,1,
0.334362234,1,
0.123946941,1,
0.322853528,1,
0.166855574,1,
0.179670729,1,
0.22526794,1,
0.203852475,1,
0.233396513,1,
0.22401267,1,
0.222493892,1,
0.276143523,1,
0.099348434,1,
0.051279547,1,
0.34817154,1,
0.118324314,1,
0.263382209,1,
0.089994505,1,
0.087331431,1,
0.327163455,1,
0.09030956,1,
0.269447393,1,
0.486382609,1,
0.185882386,1,
0.263789011,1,
0.173670324,1,
0.08372035,1,
0.341690573,1,
0.187150832,1,
0.063404054,1,
0.117712528,1,
0.321649971,1,
0.291936525,1,
0.255106492,1,
0.163124894,1,
0.041595732,1,
0.027859177,1,
0.08484156,1,
0.203348951,1,
0.153387611,1,
0.14556376,1,
0.466308623,1,
0.178699367,1,
0.070568304,1,
0.288755371,1,
0.158023299,1,
0.267151629,1,
0.257300219,1,
0.194416492,1,
0.385129621,1,
0.135774726,1,
0.15709224,1,
0.194909873,1,
0.091772348,1,
0.17668952,1,
0.171900615,1,
0.318268185,1,
0.204026848,1,
0.361686377,1,
0.226242893,1,
0.143084694,1,
0.168074597,1,
0.248840359,1,
0.375828531,1,
0.226515515,1,
0.20345718,1,
0.139896791,1,
0.095514112,1,
0.187662763,1,
0.202729518,1,
0.309479226,1,
0.095221553,1,
0.161274581,1,
0.270905826,1,
0.40351785,1,
0.188057547,1,
0.307272965,1,
0.16645938,1,
0.197472909,1,
0.199970018,1,
0.279423379,1,
0.273454016,1,
0.247505953,1,
0.162437858,1,
0.181515844,2,
0.280650711,2,
0.297759129,2,
0.262640056,2,
0.112110427,2,
0.138191669,2,
0.327715542,2,
0.058324581,2,
0.258562042,2,
0.274472003,2,
0.34799847,2,
0.426188236,2,
0.169738336,2,
0.086803612,2,
0.090353676,2,
0.201223081,2,
0.174888639,2,
0.144912237,2,
0.09955451,2,
0.201562596,2,
0.278766929,2,
0.16761253,2,
0.39243329,2,
0.262585344,2,
0.263831179,2,
0.194897093,2,
0.281032751,2,
0.283968173,2,
0.11293972,2,
0.134904659,2,
0.191774164,2,
0.113671055,2,
0.339603376,2,
0.127860311,2,
0.162086992,2,
0.107536925,2,
0.19034347,2,
0.222502796,2,
0.270544882,2,
0.066527001,2,
0.204582285,2,
0.067765998,2,
0.209596527,2,
0.181065801,2,
0.279634114,2,
0.3610438,2,
0.167272673,2,
0.122138604,2,
0.105173106,2,
0.137895216,2,
0.114212434,2,
0.244274159,2,
0.15444724,2,
0.087803856,2,
0.266427284,2,
0.267335844,2,
0.172564622,2,
0.237163805,2,
0.103298479,2,
0.337963038,2,
0.176676295,2,
0.217789186,2,
0.149423522,2,
0.311753633,2,
0.297105451,2,
0.194675226,2,
0.303555479,2,
0.166304314,2,
0.18680428,2,
0.186207517,2,
0.118773506,2,
0.149407217,2,
0.288424767,2,
0.159338017,2,
0.1747695,2,
0.012544614,2,
0.193743246,2,
0.169483464,2,
0.250552135,2,
0.21349685,2,
0.134164274,2,
0.114436319,2,
0.172689799,2,
0.202501046,2,
0.192335672,2,
0.143285964,2,
0.235491613,2,
0.160947443,2,
0.207817273,2,
0.270538767,2,
0.214704607,2,
0.080351868,2,
0.432000816,2,
0.173388598,2,
0.052921273,2,
0.133204205,2,
0.172207134,2,
0.076689403,2,
0.231385822,2,
0.140264331,2,
0.093585255,2,
0.218711717,2,
0.100413927,2,
0.07238477,2,
0.11544524,2,
0.144129673,2,
0.186679181,2,
0.086928588,2,
0.246419442,2,
0.267791577,2,
0.119513061,2,
0.10791294,2,
0.055448442,2,
0.367453213,2,
0.177184631,2,
0.173954673,2,
0.192281713,2,
0.230726201,2,
0.133933344,2,
0.187730474,2,
0.238122951,2,
0.145912342,2,
0.207581696,2,
0.130066375,2,
0.383998915,2,
0.2685795,2,
0.226813618,2,
0.095152144,2,
0.135978848,2,
0.321201545,2,
0.127299896,2,
0.307398633,2,
0.102213985,2,
0.078711446,2,
0.152217199,2,
0.251911079,2,
0.14145142,2,
0.030881987,2,
0.141120038,2,
0.220828908,2,
0.302630866,2,
0.079466856,2,
0.248445793,2,
0.105278507,2,
0.316548495,2,
0.43885835,2,
0.081734602,2,
0.181605013,2,
0.193380036,2,
0.039375803,2,
0.125476305,2,
0.249052684,2,
0.142125272,2,
0.300828735,2,
0.275171841,2,
0.148907964,2,
0.119510638,2,
0.4164737,2,
0.198233662,2,
0.10068354,2,
0.266573081,2,
0.197890604,2,
0.071776056,2,
0.22960488,2,
0.069639451,2,
0.381552842,2,
0.261274987,2,
0.279446784,2,
0.198482207,2,
0.253895256,2,
0.086562612,2,
0.236561507,2,
0.09725021,2,
0.30203246,2,
0.20651789,2,
0.252499696,2,
0.040537076,2,
0.1857895,2,
0.27950942,2,
0.090074724,2,
0.231573742,2,
0.078303233,2,
0.27381978,2,
0.322035165,2,
0.280080944,2,
0.089450227,2,
0.272476164,2,
0.374660754,2,
0.265355154,2,
0.181397242,2,
0.054921676,2,
0.132188655,2,
0.336817682,2,
0.213453784,2,
0.437281163,2,
0.211562834,2,
0.057748261,2,
0.167126353,2,
0.339906773,2,
0.146879113,2,
0.234496712,2,
0.334107822,2,
0.197356851,2,
0.144954361,2,
0.427025643,2,
0.091618861,2,
0.319661445,2,
0.359189,2,
0.227835239,2,
0.140904477,2,
0.282042205,2,
0.393653318,2,
0.318880377,2,
0.238527573,2,
0.238936394,2,
0.193243223,2,
0.318424877,2,
0.136079593,2,
0.152530248,2,
0.169161476,2,
0.040686778,2,
0.203810359,2,
0.073261991,2,
0.298156005,2,
0.234299385,2,
0.21665858,2,
0.160264956,2,
0.055644426,2,
0.149785158,2,
0.272747178,2,
0.10126886,2,
0.125184884,2,
0.159587761,2,
0.107618902,2,
0.247611868,2,
0.258908005,2,
0.348302508,2,
0.472796493,2,
0.164994297,2,
0.163380177,2,
0.127134138,2,
0.120866062,2,
0.380179564,2,
0.168173204,2,
0.222169535,2,
0.240610166,2,
0.167024842,2,
0.402184086,2,
0.237549232,2,
0.296116765,2,
0.163189421,2,
0.234224795,2,
0.37451527,2,
0.159662826,2,
0.128603689,2,
0.120042663,2,
0.091666914,2,
0.267737297,2,
0.185734615,2,
0.102414039,2,
0.266603031,2,
0.252663205,2,
0.399236524,2,
0.227090398,2,
0.134858129,2,
0.263407409,2,
0.421180032,2,
0.152548251,2,
0.138260437,2,
0.141392508,2,
0.364367653,2,
0.303877658,2,
0.016668361,2,
0.103411977,2,
0.19885591,2,
0.112412156,2,
0.347685292,2,
0.084980488,2,
0.102170414,2,
0.312287361,2,
0.085923828,2,
0.120443344,2,
0.271076416,2,
0.125945161,2,
0.27151069,2,
0.306717613,2,
0.445415263,2,
0.252722484,2,
0.120720876,2,
0.239951677,2,
0.179749384,2,
0.082511707,2,
0.115431611,2,
0.426576845,2,
0.204660555,2,
0.267094504,2,
0.161174971,2,
0.106860055,2,
0.345508385,2,
0.205297908,2,
0.11057355,2,
0.228999862,2,
0.064057917,2,
0.313515591,2,
0.183978685,2,
0.2758095,2,
0.087640002,2,
0.232088838,2,
0.143544649,2,
0.232862729,2,
0.093765235,2,
0.216195703,2,
0.622844078,2,
0.199043259,2,
0.189220179,2,
0.101131639,2,
0.183969285,2,
0.0612716,2,
0.347197166,2,
0.204795058,2,
0.297469232,2,
0.583606792,2,
0.134152332,2,
0.157984839,2,
0.279928467,2,
0.098290438,2,
0.135019047,2,
0.089027683,2,
0.255800386,2,
0.079201169,2,
0.165949402,2,
0.111629215,2,
0.269300496,2,
0.106590041,2,
0.359133651,2,
0.102361438,2,
0.189818517,2,
0.075883056,2,
0.310949145,2,
0.174303299,2,
0.237129698,2,
0.364679514,2,
0.335013378,2,
0.182001044,2,
0.298193956,2,
0.125158145,2,
0.039503808,2,
0.235229915,2,
0.339724815,2,
0.349302208,2,
0.196320529,2,
0.29205646,2,
0.052571395,2,
0.094944738,2,
0.176868262,2,
0.160403546,2,
0.192362685,2,
0.139440986,2,
0.399752666,2,
0.148207488,2,
0.416535444,2,
0.182633997,2,
0.075713204,2,
0.173271907,2,
0.221905639,2,
0.244790087,2,
0.080958762,2,
0.125946518,2,
0.38042147,2,
0.459664239,2,
0.162050943,2,
0.375262633,2,
0.169296655,2,
0.174789491,2,
0.216743648,2,
0.276855506,2,
0.241410956,2,
0.325355408,2,
0.325851006,2,
0.215526064,2,
0.341209191,2,
0.301927392,2,
0.14551811,2,
0.03727211,2,
0.100088769,2,
0.084741925,2,
0.14905063,2,
0.301045964,2,
0.312956486,2,
0.141397137,2,
0.089781072,2,
0.294046523,2,
0.142886953,2,
0.349122275,2,
0.33873578,2,
0.04719549,2,
0.241657057,2,
0.280027756,2,
0.251777028,2,
0.217067804,2,
0.345316715,2,
0.026465129,2,
0.330410766,2,
0.126043115,2,
0.15386276,2,
0.365021365,2,
0.135066265,2,
0.252413997,2,
0.114187527,2,
0.340647122,2,
0.191882168,2,
0.036742424,2,
0.244455096,2,
0.217602735,2,
0.1612374,2,
0.233929635,2,
0.25636555,2,
0.15721295,2,
0.118987153,2,
0.315539548,2,
0.143611239,2,
0.0574415,2,
0.508545615,2,
0.289954526,2,
0.31669596,2,
0.0404971,2,
0.03862401,2,
0.163982818,2,
0.088908838,2,
0.094924622,2,
0.170460518,2,
0.206178513,2,
0.15928689,2,
0.129407735,2,
0.101109087,2,
0.275698243,2,
0.265108189,2,
0.164303998,2,
0.159285978,2,
0.221927468,2,
0.191864083,2,
0.246438417,2,
0.212285528,2,
0.25262584,2,
0.140643317,2,
0.107798279,2,
0.452320785,2,
0.120231516,2,
0.245426151,2,
0.12941521,2,
0.080189224,2,
0.083575959,2,
0.098582113,2,
0.39671498,2,
0.537577603,2,
0.060990095,2,
0.173890186,2,
0.089627513,2,
0.063168681,2,
0.347104932,2,
0.110308839,2,
0.367742403,2,
0.133706363,2,
0.542753719,2,
0.291773928,2,
0.199829702,2,
0.173307621,2,
0.127504891,2,
0.22392927,2,
0.380684218,2,
0.27074506,2,
0.25439279,2,
0.168703272,2,
0.075603979,2,
0.154579407,2,
0.291638092,2,
0.191777849,2,
0.251956108,2,
0.229824795,2,
0.265462029,2,
0.181619066,2,
0.544441347,2,
0.093581655,2,
0.07550303,2,
0.232507581,2,
0.139862823,2,
0.296077084,2,
0.412220449,2,
0.270808369,2,
0.265145593,2,
0.143694835,2,
0.093696777,2,
0.050977131,2,
0.10938993,2,
0.217710016,2,
0.241230561,2,
0.270864192,2,
0.066972375,2,
0.244420707,2,
0.174863124,2,
0.257021856,2,
0.200521667,2,
0.19156625,2,
0.206543972,2,
0.178423147,2,
0.269431041,2,
0.26967766,2,
0.129482345,2,
0.17858768,2,
0.140081182,2,
0.146115877,2,
0.170930447,2,
0.130584405,2,
0.171318152,2,
0.161284654,2,
0.08111718,2,
0.210796294,2,
0.098239877,2,
0.199434578,2,
0.285954055,2,
0.158188509,2,
0.102237739,2,
0.198154742,2,
0.295161812,2,
0.118474273,2,
0.308081043,2,
0.03355786,2,
0.32283189,2,
0.137416678,2,
0.119987851,2,
0.213166715,2,
0.404240113,2,
0.285688967,2,
0.134392078,2,
0.248451325,2,
0.247638914,2,
0.272247687,2,
0.090014805,2,
0.191540606,2,
0.174080993,2,
0.171317777,2,
0.071590387,2,
0.16684054,2,
0.155077904,2,
0.417385214,2,
0.078961634,2,
0.200891703,2,
0.081901897,2,
0.152141876,2,
0.227545755,2,
0.166202627,2,
0.297819789,2,
0.084994963,2,
0.065726856,2,
0.246919994,2,
0.272209756,2,
0.174375613,2,
0.093162176,2,
0.168965314,2,
0.276787656,2,
0.149798546,2,
0.12629924,2,
0.233322435,2,
0.108067653,2,
0.272374645,2,
0.248611999,2,
0.199375976,2,
0.163473779,2,
0.159087977,2,
0.240156736,2,
0.135889143,2,
0.096666076,2,
0.181698698,2,
0.387281266,2,
0.100815886,2,
0.162137405,2,
0.250247129,2,
0.133638312,2,
0.031735074,2,
0.241715344,2,
0.117871371,2,
0.077005836,2,
0.161877592,2,
0.162897505,2,
0.2090373,2,
0.121371702,2,
0.287137265,2,
0.229637922,2,
0.063901698,2,
0.120743713,2,
0.127529754,2,
0.273013469,2,
0.102996456,2,
0.319995456,2,
0.058694027,2,
0.204867277,2,
0.198968102,2,
0.333227253,2,
0.10856975,2,
0.036976587,2,
0.172023859,2,
0.148674969,2,
0.102342484,2,
0.223476291,2,
0.250688814,2,
0.279511948,2,
0.186141224,2,
0.141558823,2,
0.171023305,2,
0.203658171,2,
0.186479669,2,
0.225766084,2,
0.285107488,2,
0.110783899,2,
0.166027139,2,
0.444439572,2,
0.10761879,2,
0.148285796,2,
0.394988094,2,
0.328804694,2,
0.372370713,2,
0.097287822,2,
0.127780318,2,
0.115630289,2,
0.367052174,2,
0.254329389,2,
0.245870195,2,
0.209372577,2,
0.094037098,2,
0.345196132,2,
0.260676292,2,
0.055959349,2,
0.152951246,2,
0.215860299,2,
0.323479852,2,
0.318332059,2,
0.289383211,2,
0.148967587,2,
0.077531689,2,
0.0868115,2,
0.249510926,2,
0.078377609,2,
0.318681575,2,
0.276106166,2,
0.131774843,2,
0.144457683,2,
0.527266219,2,
0.163952515,2,
0.254369177,2,
0.093269037,2,
0.103240263,2,
0.285054737,2,
0.285980422,2,
0.207565614,2,
0.1746498,2,
0.136621868,2,
0.222152635,2,
0.1390402,2,
0.133896716,2,
0.292444893,2,
0.287397661,2,
0.192644482,2,
0.230375489,2,
0.115073645,2,
0.236315003,2,
0.273601012,2,
0.367878331,2,
0.115365608,2,
0.244114971,2,
0.278892301,2,
0.266997247,2,
0.129315755,2,
0.355541658,2,
0.19026741,2,
0.08388974,2,
0.221610643,2,
0.195574623,2,
0.200811559,2,
0.30597513,2,
0.261399355,2,
0.108650898,2,
0.089767721,2,
0.23564051,2,
0.267853729,2,
0.255458105,2,
0.226146524,2,
0.302543759,2,
0.193409079,2,
0.360973274,2,
0.250903557,2,
0.250015734,2,
0.087550777,2,
0.076276979,2,
0.124364826,2,
0.134058967,2,
0.049764585,2,
0.176044799,2,
0.151131967,2,
0.215904022,2,
0.169429874,2,
0.436763349,2,
0.048530016,2,
0.113840717,2,
0.21520611,2,
0.088766693,2,
0.385806126,2,
0.119240703,2,
0.184365574,2,
0.171952791,2,
0.16577419,2,
0.144601533,2,
0.018963961,2,
0.079156096,2,
0.366843947,2,
0.135153228,2,
0.106986927,2,
0.12807929,2,
0.087689962,2,
0.281124766,2,
0.098819722,2,
0.364910694,2,
0.171744803,2,
0.085468449,2,
0.389991186,2,
0.053435223,2,
0.22932556,2,
0.221878943,2,
0.065159644,2,
0.084998832,2,
0.327746425,2,
0.21237544,2,
0.268967386,2,
0.296904281,2,
0.26597901,2,
0.334669003,2,
0.103418889,2,
0.141038419,2,
0.159796788,2,
0.040212952,2,
0.053828493,2,
0.386411783,2,
0.272250027,2,
0.404407634,2,
0.099264597,2,
0.562814498,2,
0.27126324,2,
0.124397036,2,
0.270409443,2,
0.366003602,2,
0.162952472,2,
0.061527549,2,
0.140837126,2,
0.135053031,2,
0.224181088,2,
0.303674156,2,
0.342690822,2,
0.120824342,2,
0.250347373,2,
0.266322331,2,
0.347899123,2,
0.125658666,2,
0.203298768,2,
0.110311075,2,
0.164720985,2,
0.240154585,2,
0.309318187,2,
0.148342401,2,
0.134829093,2,
0.083243972,2,
0.182897192,2,
0.093636333,2,
0.110050081,2,
0.024606664,2,
0.151369936,2,
0.197852534,3,
0.516086253,3,
0.065031929,3,
0.33584604,3,
0.329544671,3,
0.130250623,3,
0.362510764,3,
0.044880757,3,
0.23548123,3,
0.175061911,3,
0.150616201,3,
0.11826311,3,
0.101336042,3,
0.280736113,3,
0.29543375,3,
0.105951603,3,
0.129214593,3,
0.234968781,3,
0.143795638,3,
0.286650044,3,
0.146621487,3,
0.208561838,3,
0.139716185,3,
0.112895561,3,
0.212512396,3,
0.234206853,3,
0.373758156,3,
0.018945382,3,
0.032533475,3,
0.371273372,3,
0.094736706,3,
0.163973853,3,
0.083894221,3,
0.314477591,3,
0.175866427,3,
0.145676536,3,
0.181792995,3,
0.385362479,3,
0.123762395,3,
0.303103128,3,
0.43951181,3,
0.217381493,3,
0.08283608,3,
0.257109404,3,
0.115042727,3,
0.26941498,3,
0.459707373,3,
0.120426459,3,
0.028175459,3,
0.235027825,3,
0.279921919,3,
0.172209514,3,
0.10121399,3,
0.300518974,3,
0.13659223,3,
0.110340729,3,
0.122990446,3,
0.352525037,3,
0.228549405,3,
0.069046481,3,
0.313790569,3,
0.130751584,3,
0.336871621,3,
0.142038763,3,
0.152222961,3,
0.186849387,3,
0.125674413,3,
0.040593034,3,
0.118372646,3,
0.48534287,3,
0.218013028,3,
0.183139639,3,
0.13800156,3,
0.127941701,3,
0.320644257,3,
0.213898853,3,
0.218383242,3,
0.188788853,3,
0.214213053,3,
0.203748343,3,
0.143496237,3,
0.212221762,3,
0.190599794,3,
0.152423499,3,
0.11302321,3,
0.253746458,3,
0.230204563,3,
0.136189044,3,
0.036020022,3,
0.232585521,3,
0.231867777,3,
0.12585457,3,
0.183095069,3,
0.165770247,3,
0.206248264,3,
0.217114889,3,
0.147416016,3,
0.13260003,3,
0.168192879,3,
0.284819312,3,
0.267218262,3,
0.055107105,3,
0.095680372,3,
0.103744764,3,
0.153108408,3,
0.127922733,3,
0.108766427,3,
0.126302176,3,
0.144799586,3,
0.244746214,3,
0.384674942,3,
0.099256229,3,
0.136020867,3,
0.236939653,3,
0.381333498,3,
0.121554867,3,
0.345290222,3,
0.146343925,3,
0.361011197,3,
0.210566165,3,
0.114206751,3,
0.205463771,3,
0.241300376,3,
0.104476548,3,
0.384023279,3,
0.130406116,3,
0.281613516,3,
0.085015438,3,
0.27085839,3,
0.340221859,3,
0.164442412,3,
0.34481656,3,
0.415428338,3,
0.126157882,3,
0.204447744,3,
0.174115489,3,
0.18229319,3,
0.234176537,3,
0.199109211,3,
0.152116526,3,
0.270408187,3,
0.18274324,3,
0.230704739,3,
0.14594603,3,
0.181030233,3,
0.332820603,3,
0.36154791,3,
0.298257611,3,
0.157633487,3,
0.107401061,3,
0.11709564,3,
0.203140506,3,
0.120455434,3,
0.365097557,3,
0.166020777,3,
0.094419011,3,
0.180935752,3,
0.020878848,3,
0.215125942,3,
0.226497485,3,
0.281056688,3,
0.307221003,3,
0.326769166,3,
0.291133917,3,
0.130742195,3,
0.080974336,3,
0.181090516,3,
0.336095953,3,
0.134351768,3,
0.098828568,3,
0.150755582,3,
0.080430241,3,
0.123364284,3,
0.035880272,3,
0.099765462,3,
0.030602798,3,
0.182646958,3,
0.353898226,3,
0.169701111,3,
0.25991215,3,
0.241289582,3,
0.251939478,3,
0.248537044,3,
0.109431058,3,
0.139163953,3,
0.125672307,3,
0.191009729,3,
0.200045828,3,
0.064742905,3,
0.212267904,3,
0.064643054,3,
0.077516428,3,
0.285189528,3,
0.188369305,3,
0.183846349,3,
0.341661563,3,
0.083773704,3,
0.126597201,3,
0.067103574,3,
0.118475854,3,
0.091362648,3,
0.27439572,3,
0.121286057,3,
0.312798207,3,
0.129816192,3,
0.181978939,3,
0.201283599,3,
0.288500148,3,
0.171414618,3,
0.341531322,3,
0.190276046,3,
0.420380436,3,
0.15786549,3,
0.087990122,3,
0.117848276,3,
0.212552407,3,
0.170934183,3,
0.117604077,3,
0.344024421,3,
0.336048284,3,
0.0953849,3,
0.112921949,3,
0.110858139,3,
0.228043819,3,
0.136298625,3,
0.23718328,3,
0.150995406,3,
0.218564386,3,
0.280786972,3,
0.132188694,3,
0.171365272,3,
0.07318305,3,
0.288722831,3,
0.266805732,3,
0.077555043,3,
0.276170847,3,
0.084887086,3,
0.18135372,3,
0.387360246,3,
0.202558015,3,
0.130645936,3,
0.218698334,3,
0.241440064,3,
0.173389768,3,
0.201216269,3,
0.173399769,3,
0.069840211,3,
0.139056781,3,
0.2670733,3,
0.188776999,3,
0.147111759,3,
0.280624127,3,
0.203348855,3,
0.303938217,3,
0.096070264,3,
0.308783675,3,
0.284157399,3,
0.234044763,3,
0.140174178,3,
0.277386493,3,
0.261197135,3,
0.214056385,3,
0.144363306,3,
0.229760312,3,
0.12619587,3,
0.144104648,3,
0.255822397,3,
0.387026277,3,
0.2512419,3,
0.152302128,3,
0.25226149,3,
0.212403914,3,
0.142796985,3,
0.156363546,3,
0.198610206,3,
0.242044739,3,
0.135895274,3,
0.260372962,3,
0.121354671,3,
0.300486242,3,
0.147316971,3,
0.396963793,3,
0.237821879,3,
0.11815245,3,
0.183074124,3,
0.173777664,3,
0.264312532,3,
0.342843827,3,
0.061023617,3,
0.185560893,3,
0.160923832,3,
0.084603054,3,
0.069590211,3,
0.184529523,3,
0.360115898,3,
0.3251512,3,
0.287410862,3,
0.194257496,3,
0.240909532,3,
0.164918438,3,
0.167847718,3,
0.172770164,3,
0.420537144,3,
0.224969268,3,
0.124647182,3,
0.260389178,3,
0.07185769,3,
0.348987662,3,
0.053776295,3,
0.210232652,3,
0.148623247,3,
0.151436227,3,
0.095399114,3,
0.322060604,3,
0.187253422,3,
0.517745529,3,
0.377745385,3,
0.202347236,3,
0.149128715,3,
0.25769273,3,
0.402088943,3,
0.266220394,3,
0.128611244,3,
0.234776174,3,
0.336098795,3,
0.364631901,3,
0.128084817,3,
0.085019805,3,
0.261173698,3,
0.247761516,3,
0.19659098,3,
0.110593303,3,
0.076960873,3,
0.215898321,3,
0.261821973,3,
0.107959408,3,
0.133840377,3,
0.400091643,3,
0.154066939,3,
0.103027362,3,
0.170665792,3,
0.075900307,3,
0.116894521,3,
0.157279354,3,
0.147979669,3,
0.307479294,3,
0.144782442,3,
0.141835608,3,
0.087556652,3,
0.215684965,3,
0.220965994,3,
0.183512393,3,
0.423164571,3,
0.134421021,3,
0.260941689,3,
0.229798588,3,
0.288024842,3,
0.062555523,3,
0.129790938,3,
0.399806002,3,
0.095367517,3,
0.244729322,3,
0.311277443,3,
0.091320903,3,
0.152365855,3,
0.367891173,3,
0.280715516,3,
0.097778626,3,
0.488604817,3,
0.123946356,3,
0.183097176,3,
0.123233105,3,
0.437088432,3,
0.253090585,3,
0.053078746,3,
0.158617409,3,
0.175233691,3,
0.200638471,3,
0.21016311,3,
0.129954096,3,
0.092920211,3,
0.312807792,3,
0.237484868,3,
0.129465023,3,
0.062917813,3,
0.173662762,3,
0.331003782,3,
0.160418942,3,
0.103131952,3,
0.292117552,3,
0.04000245,3,
0.184344856,3,
0.207933401,3,
0.156767664,3,
0.262556909,3,
0.325578508,3,
0.147978238,3,
0.530410584,3,
0.205800024,3,
0.313943303,3,
0.336987625,3,
0.159540022,3,
0.232068215,3,
0.110455504,3,
0.183594626,3,
0.288524571,3,
0.201751118,3,
0.097425533,3,
0.457866669,3,
0.113631467,3,
0.127787447,3,
0.246991189,3,
0.261048949,3,
0.148208896,3,
0.081752162,3,
0.147519011,3,
0.125387198,3,
0.105546965,3,
0.211929755,3,
0.106270986,3,
0.274279132,3,
0.314433761,3,
0.153202439,3,
0.127861889,3,
0.305726696,3,
0.465149002,3,
0.17578242,3,
0.310440569,3,
0.147068076,3,
0.18997639,3,
0.297589538,3,
0.085621782,3,
0.224160336,3,
0.333352037,3,
0.176477898,3,
0.262824205,3,
0.136466194,3,
0.178271149,3,
0.256036236,3,
0.159425804,3,
0.363589642,3,
0.062781701,3,
0.213035494,3,
0.219467882,3,
0.162883447,3,
0.293638112,3,
0.177283067,3,
0.092377933,3,
0.121796436,3,
0.05266383,3,
0.05944639,3,
0.139392944,3,
0.17162049,3,
0.16128477,3,
0.329476974,3,
0.13595581,3,
0.154102303,3,
0.109032917,3,
0.202657857,3,
0.10019999,3,
0.257191574,3,
0.322452194,3,
0.090555363,3,
0.319368176,3,
0.176408423,3,
0.093447522,3,
0.174482121,3,
0.175359879,3,
0.022931955,3,
0.173031202,3,
0.111742088,3,
0.120234064,3,
0.101347093,3,
0.411586848,3,
0.069114208,3,
0.096378645,3,
0.129554605,3,
0.1685431,3,
0.240274269,3,
0.22351879,3,
0.167805065,3,
0.079929361,3,
0.298045126,3,
0.130741147,3,
0.036937864,3,
0.301215,3,
0.150337605,3,
0.159277713,3,
0.207612411,3,
0.145828262,3,
0.315439756,3,
0.265030258,3,
0.186814776,3,
0.081188611,3,
0.083183157,3,
0.222086822,3,
0.086862103,3,
0.137753594,3,
0.08414394,3,
0.340682661,3,
0.038801231,3,
0.171442144,3,
0.058724876,3,
0.093355219,3,
0.142975315,3,
0.208932518,3,
0.026270587,3,
0.130750823,3,
0.254561526,3,
0.134576642,3,
0.159958181,3,
0.100952461,3,
0.152527672,3,
0.027192453,3,
0.127422216,3,
0.152718865,3,
0.097523511,3,
0.301333599,3,
0.308388711,3,
0.189506139,3,
0.300827854,3,
0.19980982,3,
0.207613402,3,
0.348388747,3,
0.267208412,3,
0.346177025,3,
0.197247388,3,
0.235785584,3,
0.295455617,3,
0.103392071,3,
0.286967822,3,
0.188365085,3,
0.175657712,3,
0.237529606,3,
0.096332835,3,
0.360270044,3,
0.489712345,3,
0.370157498,3,
0.317130704,3,
0.071255692,3,
0.312381794,3,
0.198539546,3,
0.377550474,3,
0.433588717,3,
0.26459983,3,
0.404409288,3,
0.431010302,3,
0.224508238,3,
0.257421321,3,
0.116681597,3,
0.265355903,3,
0.091639636,3,
0.230265387,3,
0.07438971,3,
0.168614077,3,
0.160797781,3,
0.229343017,3,
0.331789532,3,
0.179942014,3,
0.097087426,3,
0.100515479,3,
0.243576477,3,
0.296335273,3,
0.159751227,3,
0.349558928,3,
0.410435439,3,
0.215950617,3,
0.164877804,3,
0.055359188,3,
0.12222653,3,
0.631232177,3,
0.23589016,3,
0.360798145,3,
0.090361091,3,
0.106441316,3,
0.442779388,3,
0.276147663,3,
0.103940342,3,
0.200334872,3,
0.193223476,3,
0.190200224,3,
0.21059413,3,
0.334619883,3,
0.181567493,3,
0.111559959,3,
0.216307759,3,
0.235340919,3,
0.231572511,3,
0.078797236,3,
0.104532623,3,
0.101982863,3,
0.324710465,3,
0.116884348,3,
0.169635626,3,
0.055529993,3,
0.026495879,3,
0.242355028,3,
0.315565233,3,
0.337382298,3,
0.097891058,3,
0.082272368,3,
0.26936124,3,
0.293736255,3,
0.15250609,3,
0.337697412,3,
0.18521766,3,
0.147610226,3,
0.137769944,3,
0.243945084,3,
0.177728958,3,
0.136450475,3,
0.095541213,3,
0.114327807,3,
0.467203566,3,
0.201397805,3,
0.318502918,3,
0.071175825,3,
0.102009454,3,
0.138551509,3,
0.138512369,3,
0.307232545,3,
0.143397459,3,
0.281931013,3,
0.0764506,3,
0.280548259,3,
0.227673189,3,
0.091047013,3,
0.258822679,3,
0.09421851,3,
0.292547186,3,
0.169140587,3,
0.364012198,3,
0.410937585,3,
0.32314696,3,
0.089195842,3,
0.090284961,3,
0.124520299,3,
0.043196102,3,
0.167226656,3,
0.293953418,3,
0.109223349,3,
0.136273793,3,
0.090419575,3,
0.369973162,3,
0.228480457,3,
0.085684167,3,
0.372588439,3,
0.364110195,3,
0.193839843,3,
0.224107552,3,
0.185784234,3,
0.104936911,3,
0.327810562,3,
0.156377814,3,
0.471989001,3,
0.063352377,3,
0.069489839,3,
0.221357649,3,
0.113906629,3,
0.37074996,3,
0.219793853,3,
0.194864865,3,
0.083864679,3,
0.461172537,3,
0.398520876,3,
0.132938826,3,
0.242340134,3,
0.125958768,3,
0.312387632,3,
0.141907305,3,
0.158947031,3,
0.242013457,4,
0.378683695,4,
0.103948631,4,
0.164087919,4,
0.157141846,4,
0.065562459,4,
0.089160928,4,
0.126249504,4,
0.415972194,4,
0.137001122,4,
0.176716626,4,
0.302990628,4,
0.204909087,4,
0.215552181,4,
0.18531671,4,
0.24804551,4,
